id,artist,title,year,medium,dimensions,object_id,file_name
13401,"Anonymous photographer","Yvette Pharaon and her Daughter May, Zahleh, Lebanon, from the "Arab Image Foundation Guest Portfolio I"""","c. 1930; printed 2009","Inkjet print","image: 9 in x 14 7/16 in; paper: 13 in x 19 1/16 in",EL2014:5.2,EL2014_5_2.jpg
13402,"Anouchian, Antranik","Tripoli, Lebanon, from the "Arab Image Foundation Guest Portfolio I"""","c. 1940; printed 2009","Inkjet print","image: 9 in x 14 3/16 in; paper: 13 in x 19 1/16 in",EL2014:5.3,EL2014_5_3.jpg
13403,"Anouchian, Antranik","Tripoli, Lebanon, from the "Arab Image Foundation Guest Portfolio I"""","1945; printed 2009","Inkjet print","image: 12 15/16 in x 9 1/16 in; paper: 19 1/16 in x 13 in",EL2014:5.4,EL2014_5_4.jpg
13404,Armand,"Cairo, Egypt, from the "Arab Image Foundation Guest Portfolio I"""","1945; printed 2009","Inkjet print","image: 9 in x 13 1/16 in; paper: 13 in x 19 1/16 in",EL2014:5.5,EL2014_5_5.jpg
13405,"Anouchian, Antranik","Cairo, Egypt, from the "Arab Image Foundation Guest Portfolio I"""","c. 1940; printed 2009","Inkjet print","image: 9 in x 12 1/2 in; paper: 13 in x 19 1/16 in",EL2014:5.6,EL2014_5_6.jpg
13406,"el Soussi, Chafic","Party at the Osseiran House, Saida, Lebanon, from the "Arab Image Foundation Guest Portfolio I"""","1955; printed 2009","Inkjet print","image: 9 in x 13 15/16 in; paper: 13 in x 19 1/16 in",EL2014:5.7,EL2014_5_7.jpg
13407,"el Soussi, Chafic","Funeral of Hassib Osseiran, Saida, Lebanon, from the "Arab Image Foundation Guest Portfolio I"""","1956; printed 2009","Inkjet print","image: 9 in x 14 in; paper: 13 in x 19 1/16 in",EL2014:5.8,EL2014_5_8.jpg
13408,"Aref, Muhi","Baghdad, Iraq, from the "Arab Image Foundation Guest Portfolio I"""","c. 1960; printed 2009","Inkjet print","image: 9 in x 12 7/8 in; paper: 13 in x 19 1/16 in",EL2014:5.9,EL2014_5_9.jpg
13409,"Aref, Muhi","Baghdad, Iraq, from the "Arab Image Foundation Guest Portfolio I"""","c. 1960; printed 2009","Inkjet print","image: 9 in x 12 15/16 in; paper: 13 in x 19 1/16 in",EL2014:5.10,EL2014_5_10.jpg
13410,NASA,"Untitled (421st martian day)",2005,"Inkjet print","image: 3 in x 22 5/8 in; paper: 7 9/16 in x 25 1/4 in",S2005:3,2005_233.JPG
13411,NASA,"Untitled (heat shield impact site)",2004/2005,"Inkjet print","image: 5 3/8 in x 17 7/8 in; paper: 7 1/4 in x 19 in",S2005:4,2005_234.JPG
13412,NASA,"Bean Samples The Ocean of Storms",1969/2005,"Inkjet print","image: 10 in x 10 1/8 in; paper: 12 1/4 in x 12 7/16 in",S2005:5,2005_235.JPG
13413,NASA,"Public Viewing Area for STS-4 Columbia Landing",1982/2005,"Inkjet print","image: 10 in x 8 in; paper: 12 1/4 in x 10 1/4 in",S2005:6,2005_236.JPG
13414,NASA,"Mars Burs Cliff",2004/2005,"Inkjet print","image: 5 11/16 in x 16 5/8 in; paper: 8 in x 19 in",S2005:7,2005_237.JPG
13415,NASA,"Untitled (Surveyor Crater)",2005,"Inkjet print","image: 3 in x 24 in; paper: 5 in x 25 1/4 in",S2005:8,2005_238.JPG
13416,"Bergman, Robert","Untitled, from the "A Kind of Rapture"" series"",1990,"Digital chromogenic development print","frame: 47 1/4 in x 35 1/8 in x 2 in; image: 37 in x 24 5/8 in",2014:324,2014_324.jpg
13417,Unknown,"Untitled M.R.I. study of  an anonymous patient who suffered a stroke",n.d.,,"paper each: 20 in x 16 in",1996:287.1-29,"1996_287_1_a copy.jpg"
13418,"Garner, Gretchen","If I Could Hear You Now, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1993:14.8,1993_14_8.jpg
13419,"Garner, Gretchen","The Dissolution of All Things, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1993:14.9,1993_14_9.jpg
13420,"Garner, Gretchen","My Heart Sing Your Dolour, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1993:14.10,1993_14_10.jpg
13421,"Frank, Robert","The Americans","printed 2008",Book,,S2014:75,S2014_75.jpg
13422,"Garner, Gretchen","More Itself than One Knew, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1982:232.2,1993_14_2.jpg
13423,"Garner, Gretchen","Looking for You, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1982:232.1,1993_14_1.jpg
13424,"Garner, Gretchen","Only a Reflection, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1982:232.6,1993_14_6.jpg
13425,"Garner, Gretchen","If I Could Hear You Now, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1982:232.8,1993_14_8.jpg
13426,"Garner, Gretchen","The Dissolution of All Things, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1982:232.9,1993_14_9.jpg
13427,"Garner, Gretchen","My Heart Sing Your Dolour, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1982:232.10,1993_14_10.jpg
13428,"Garner, Gretchen","Only a Little While, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1982:232.7,1993_14_7.jpg
13429,"Garner, Gretchen","The Roll of the Billows, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1982:232.4,1993_14_4.jpg
13430,"Garner, Gretchen","The Bosom of Grandfather Nelson's Shirt, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1982:232.3,1993_14_3.jpg
13431,"Garner, Gretchen","Being Not Merely Knowing, from the "Vanitas"" portfolio"",1980,"Chromogenic development print","image: 10 in x 12 15/16 in; paper: 11 in x 14 in",1982:232.5,1993_14_5.jpg
13432,"Gilbertson, Ashley","Untitled from 1/8 Bravo Marines during the November 2004 battle for Falluja",2006,"Inkjet print","image/paper: 16 in x 24 in",S2014:76,S2014_76.JPG
13433,"Pratt, Charles","Western Head Island, Maine",1968,"Gelatin silver print","board: 16 in x 20 in; image/paper: 12 13/16 in x 16 in",1995:772,"1995_772 copy.jpg"
13434,"Baran, Tracey","First Kill",1999,"Chromogenic development print","image/paper: 30 in x 40 in",2014:321,2014_321.jpg
13435,"Various Artists","29 x 29 Portfolio by the graduates of the MFA Photography, Video and Related Media Program at the School of Visual Arts",2012,"29 Inkjet prints","paper each: 19 in x 13 in",2014:284.1-29,
13436,"Rich, Jeff","Crossing, Swannanoa River, Asheville, North Carolina",2005,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:1,2015_1.jpg
13437,"Rich, Jeff","Mitch and Mike, The French Broad River, Stackhouse, North Carolina",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:2,2015_2.jpg
13438,"Wolcott, Marion Post","Houses which have been condemned by the Board of Health but are still occupied by Negro migratory workers, Belle Glade, Fla.",1941,"Inkjet print","paper: 8 in x 10 in",S2014:77,S2014_77.jpg
13439,"Delano, Jack","Children in a company housing settlement, Puerto Rico",1941,"Inkjet print","paper: 8 in x 10 in",S2014:78,S2014_78.jpg
13440,"Lee, Russell","Garden adjacent to the dugout home of Jack Whinery, homesteader, Pie Town, New Mexico",1940,"Inkjet print","paper: 8 in x 10 in",S2014:79,S2014_79.jpg
13441,"Delano, Jack","At the Vermont state fair, Rutland",1941,"Inkjet print","paper: 8 in x 10 in",S2014:80,S2014_80.jpg
13442,"Althouse, Stephen","Closed Tongs",2004,"Digital pigment print","image: 38 in x 55 in; paper: 44 in x 62 in",2014:218,FIC2014_1.jpg
13443,"Lange, Dorothea","The Defendant, Alameda County Courthouse, California",1955-1957,"Gelatin silver print","image: 13 in x 10 1/4 in; paper: 14 in x 11 in",EL2014:8,EL2014_8.jpg
13444,"Lange, Dorothea","The Public Defender, Alameda County Courthouse, California",1955-1957,"Gelatin silver print",,EL2014:9,EL2014_9.jpg
13445,"Lange, Dorothea",Untitled,n.d.,"Gelatin silver print",,EL2014:10,EL2014_10.jpg
13446,"Lange, Dorothea","The Public Defender, Alameda County Courthouse, California",1955-1957,"Gelatin silver print",,EL2014:11,EL2014_11.jpg
13447,"Lange, Dorothea","Gunlock, Utah",1953,"Gelatin silver print","image: 7 7/8 in x 7 3/4 in; paper: 8 1/8 in x 7 7/8 in",EL2014:12,EL2014_12.jpg
13448,"Quick, Herbert",Untitled,"c. 1930; printed later","Gelatin silver print","image: 9 1/2 in x 7 3/8 in; paper: 10 in x 7 7/8 in",EL2014:13,EL2014_13.jpg
13449,"Lange, Dorothea","White Angel Bread Line","1933; printed later","Gelatin silver print","image: 13 3/8 in x 10 1/2 in; paper: 13 7/8 in x 11 in",EL2014:14,EL2014_14.jpg
13450,"Lange, Dorothea","Coachella Valley",1935,"Gelatin silver print","image: 10 in x 10 7/8 in; paper: 10 1/8 in x 11 in",EL2014:15,EL2014_15.jpg
13451,"Lange, Dorothea","Rebecca Dixon, Sausalito",1954,"Gelatin silver print","image: 9 1/4 in x 12 1/2 in; paper: 11 in x 14 in",EL2014:16,EL2014_16.jpg
13452,"Rich, Jeff","Bank Reinforcement, Swannanoa River, Swannanoa, North Carolina",2006,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:3,2015_3.jpg
13453,"Rich, Jeff","Benjamin and Katie, French Broad River, Asheville, North Carolina",2008,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:4,2015_4.jpg
13454,"Rich, Jeff","Barber Orchard Superfund Site, Waynesville, North Carolina",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:5,2015_5.jpg
13455,"Rich, Jeff","Azalea Park, Swannanoa River, Asheville, North Carolina",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:6,2015_6.jpg
13456,"Rich, Jeff","Campground, The French Broad River, Asheville, North Carolina",2006,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:7,2015_7.jpg
13457,"Rich, Jeff","Garden, North Toe River, Spruce Pine, North Carolina",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:8,2015_8.jpg
13458,"Rich, Jeff","Foam from upriver pollution, Pigeon River, Tennessee",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:10,2015_10.jpg
13459,"Rich, Jeff","Nuclear Fuel Services Plant, Erwin, Tennessee",2011,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:11,2015_11.jpg
13460,"Rich, Jeff","North Mills River, Pisgah National Forest, North Carolina",2011,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:12,2015_12.jpg
13461,"Rich, Jeff","Marshall Dam, The French Broad River, Marshall, North Carolina",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:13,2015_13.jpg
13462,"Rich, Jeff","Headwaters of the French Broad River, Rosman, North Carolina",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:14,2015_14.jpg
13463,"Rich, Jeff","Hartwell & Mark The Pigeon River, Denton, Tennessee",2008,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:15,2015_15.jpg
13464,"Rich, Jeff","Ski Lift, Little Pigeon River, Gatlinburg, Tennessee",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:16,2015_16.jpg
13465,"Rich, Jeff","BASF factory, Hominy Creek, Enka, North Carolina",2006,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:17,2015_17.jpg
13466,"Rich, Jeff","Turf Soccer Field After Flood, Asheville, North Carolina",2005,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:19,2015_19.jpg
13467,"Rich, Jeff","Watermain for the City of Asheville Water District, the Swannanoa River",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:21,2015_21.jpg
13468,"Rich, Jeff","Coal Fly Ash Spill, Harriman, Tennessee",2009,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:22,2015_22.jpg
13469,"Rich, Jeff","Power Station Union Grove, Tennessee",2006,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:23,2015_23.jpg
13470,"Rich, Jeff","Brown family farm, North Fork of the Swannanoa River, Black Mountain, North Carolina",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:24,2015_24.jpg
13471,"Rich, Jeff","River Clean-up on the Swannanoa River, Asheville, North Carolina",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:25,2015_25.jpg
13472,"Rich, Jeff","Hominy Creek, Asheville, North Carolina",2006,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:27,2015_27.jpg
13473,"Rich, Jeff","Azalea Park Pool The Swannanoa River Asheville, North Carolina",2005,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:28,2015_28.jpg
13474,"Oresick, David","Soldiers in their Youth",2009,"Digital video montage","overall box: 2 15/16 in x 3 7/8 in x 1 1/2 in",2014:9.b,2014_9.jpg
13475,"Bey, Dawoud","Don Sledge and Moses Austin, from "The Birmingham Project"""",2012,"Inkjet print; Diptych","frame: 40 7/8 in x 32 7/8 in x 1 5/8 in",2014:1.a,2014_1_a.jpg
13476,"Menner, Simon","Spies Photograph Spies, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 20 in x 16 in",2014:51,2014_51.jpg
13477,"Menner, Simon","Spies Photograph Spies, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 20 in x 16 in",2014:52,2014_52.jpg
13478,"Menner, Simon","Spies Photograph Spies, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 20 in x 16 in",2014:53,2014_53.jpg
13479,"Menner, Simon","Spies Photograph Spies, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 20 in x 16 in",2014:54,2014_54.jpg
13480,"Menner, Simon","Spies Photograph Spies, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 20 in x 16 in",2014:55,2014_55.jpg
13481,"Menner, Simon","Transmitting Secret Signs, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 20 in x 16 in",2014:56,2014_56.jpg
13482,"Menner, Simon","Transmitting Secret Signs, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 20 in x 16 in",2014:57,2014_57.jpg
13483,"Menner, Simon","Transmitting Secret Signs, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 20 in x 16 in",2014:58,2014_58.jpg
13484,"Menner, Simon","Transmitting Secret Signs, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 20 in x 16 in",2014:59,2014_59.jpg
13485,"Menner, Simon","Transmitting Secret Signs, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 20 in x 16 in",2014:60,2014_60.jpg
13486,"Menner, Simon","Transmitting Secret Signs, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 20 in x 16 in",2014:61,2014_61.jpg
13487,"Menner, Simon","Spies Photograph Spies, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 20 in x 16 in",2014:62,2014_62.jpg
13488,"Menner, Simon","Surveillance of the United States Embassy, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 12 in x 18 in",2014:63,2014_63.jpg
13489,"Menner, Simon","Surveillance of the United States Embassy, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 12 in x 18 in; mat: 20 in x 24 in",2014:64,2014_64.jpg
13490,"Menner, Simon","Surveillance of the United States Embassy, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 12 in x 18 in",2014:65,2014_65.jpg
13491,"Menner, Simon","Surveillance of the United States Embassy, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 12 in x 18 in",2014:66,2014_66.jpg
13492,"Menner, Simon","Surveillance of the United States Embassy, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 12 in x 18 in",2014:67,2014_67.jpg
13493,"Menner, Simon","Surveillance of the United States Embassy, from the "Images from the Secret Stasi Archive"" project"",2011-2012,"Chromogenic development print","image/paper: 12 in x 18 in",2014:68,2014_68.jpg
13494,"Lange, Dorothea",Untitled,1963,"Gelatin silver print","image: 9 1/4 in x 12 1/2 in; paper: 11 in x 14 in",EL2014:17,EL2014_17.jpg
13495,"Lange, Dorothea","The Defendant, Alameda County Courthouse, California",1955-1957,"Gelatin silver print","image/paper: 9 1/2 in x 7 3/4 in",EL2014:18,EL2014_18.jpg
13496,"Lange, Dorothea",Korea,1958,"Gelatin silver print","image: 9 in x 12 1/2 in; paper: 11 in x 14 in",EL2014:19,EL2014_19.jpg
13497,"Lange, Dorothea",Untitled,1958,"Gelatin silver print","image: 10 in x 13 3/8 in; paper: 11 in x 14 in",EL2014:20,EL2014_20.jpg
13498,"Lange, Dorothea",Korea,1958,"Gelatin silver print","image: 13 in x 10 1/4 in; paper: 14 in x 11 in",EL2014:21,EL2014_21.jpg
13499,"Lange, Dorothea",Untitled,1936-1937,"Gelatin silver print","image: 13 3/4 in x 10 1/2 in; paper: 14 in x 11 in",EL2014:22,EL2014_22.jpg
13500,"Lange, Dorothea",Korea,1958,"Gelatin silver print","image: 9 3/4 in x 11 5/8 in; paper: 10 3/4 in x 11 1/4 in",EL2014:24,EL2014_24.jpg
13501,"Lange, Dorothea","Procession Bearing Food to the Dead, Upper Egypt",1963,"Gelatin silver print","image: 10 3/8 in x 13 1/2 in; paper: 11 in x 14 in",EL2014:25,EL2014_25.jpg
13502,"Lange, Dorothea","Judge Chris B. Fox, Alameda County Courthouse, California",1955-1957,"Gelatin silver print","image: 9 3/4 in x 13 1/4 in; paper: 10 1/2 in x 13 1/4 in",EL2014:26,EL2014_26.jpg
13503,"Lange, Dorothea",Egypt,1963,"Gelatin silver print","image: 12 1/4 in x 10 1/4 in; paper: 13 3/4 in x 10 3/4 in",EL2014:27,EL2014_27.jpg
13504,"Jones, Pirkle",Untitled,"c. 1950","Gelatin silver print","image: 9 1/16 in x 13 1/16 in; paper: 14 in x 11 in",EL2014:28,EL2014_28.jpg
13505,"Lange, Dorothea","The Defendant, Alameda County Courthouse, California",1955-1957,"Gelatin silver print","image: 13 3/8 in x 10 1/2 in; paper: 14 in x 11 in",EL2014:29,EL2014_29.jpg
13506,"Lange, Dorothea",Untitled,n.d.,"Gelatin silver print","image/paper: 9 1/2 in x 13 1/4 in",EL2014:30,EL2014_30.jpg
13507,Unknown,"Hopi Indians, New Mexico","c. 1931","Gelatin silver print","image: 13 1/2 in x 9 3/4 in; paper: 14 in x 11 in",EL2014:31,EL2014_31.jpg
13508,"Bey, Dawoud","Puerto Rico",1983,"Gelatin silver print","image: 12 3/4 in x 18 in; mat: 20 in x 24 in; paper: 16 in x 20 in",2014:285,2014_285.jpg
13509,"Bey, Dawoud","Ponce, Puerto Rico",1986,"Gelatin silver print","image: 12 in x 18 in; mat: 20 in x 24 in; paper: 16 in x 19 3/4 in",2014:286,2014_286.jpg
13510,"Bey, Dawoud","Emilio's Daughter, Ponce, Puerto Rico",1986,"Gelatin silver print","image: 12 in x 17 3/4 in; mat: 20 in x 24 in; paper: 16 in x 19 3/4 in",2014:287,2014_287.jpg
13511,"Rich, Jeff","French Broad River, Walnut, North Carolina",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:29,2015_29.jpg
13512,"Rich, Jeff","Seth Freeman, The French Broad River, Marshall, North Carolina",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:30,2015_30.jpg
13513,"Rich, Jeff","Bridge Reconstruction - The French Broad River, Marshall, North Carolina",2006,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:31,2015_31.jpg
13514,"Rich, Jeff","Gene, Ron and Sandy - Hot Springs Resort, French Broad River, Hot Springs, North Carolina",2007,"Inkjet print","image: 15 in x 18 3/4 in; paper: 16 in x 20 in",2015:32,2015_32.jpg
